,usage_type,fuel_type,energy_kwh
8712,residential,electric,254.34054870481052
8713,residential,electric,165.67435529540126
8714,residential,electric,205.47277582226076
8715,residential,electric,107.89612128163265
8716,other,electric,5173.485906891319
8717,residential,electric,131.71634446353076
8718,residential,electric,202.53509402843218
8719,commercial,electric,1626.2581395076309
8720,residential,electric,131.60138054428344
8721,residential,electric,270.43337490686497
8722,residential,electric,120.64255440369955
8723,residential,electric,153.67175984125234
8724,commercial,electric,1631.5138007960934
8725,commercial,electric,1410.68451558682
8726,commercial,electric,909.4597269790485
8727,residential,electric,311.4803956552009
8728,agriculture,electric,976.8238373066868
8729,residential,electric,223.99740826540636
8730,residential,electric,238.1650584613393
8731,residential,electric,152.56830704948177
8732,commercial,electric,1138.0862208637861
8733,industrial,electric,22310.37785368172
8734,commercial,electric,2479.0161320838724
8735,residential,electric,141.73288392049213
8736,residential,electric,271.8023004318205
8737,industrial,electric,51218.9390315961
8738,commercial,electric,1146.7632202952045
8739,residential,electric,150.55193174708077
8740,other,electric,3634.1317121260067
8741,commercial,electric,947.3908062245245
8742,residential,electric,82.1931593081196
8743,industrial,electric,68143.7316528367
8744,residential,electric,151.93614040784797
8745,residential,electric,97.42152983217048
8746,residential,electric,232.8232603943626
8747,residential,electric,166.57835011700953
8748,residential,electric,162.71391230875832
8749,commercial,electric,1656.881512424941
8750,residential,electric,268.9366189091888
8751,commercial,electric,1328.0797608295877
8752,residential,electric,165.38525556184325
8753,residential,electric,178.36011635835726
8754,residential,electric,124.06899427964174
8755,commercial,electric,2206.315533527244
8756,residential,electric,137.91745591182496
8757,residential,electric,158.57720081287266
8758,residential,electric,126.4992517920187
8759,residential,electric,173.8951130570609
8760,residential,electric,183.5785919190304
8761,agriculture,electric,793.1715496213753
8762,residential,electric,241.65735373594845
8763,commercial,electric,1192.2547658451913
8764,residential,electric,247.87475020641742
8765,residential,electric,228.32742198100874
8766,industrial,electric,96935.21826246918
8767,residential,electric,128.99720839296032
8768,residential,electric,264.33707948038557
8769,residential,electric,149.59011409695108
8770,residential,electric,158.61272019349974
8771,residential,electric,169.70246199186712
8772,residential,electric,131.36624077972354
8773,commercial,electric,1402.0185353758727
8774,residential,electric,267.2303878929704
8775,other,electric,2703.691733690452
8776,residential,electric,143.7505506275761
8777,residential,electric,171.47108369631476
8778,residential,electric,102.7587779947653
8779,residential,electric,210.15466937602324
8780,residential,electric,239.18726247702224
8781,commercial,electric,1684.6299310154825
8782,commercial,electric,2005.249664611301
8783,residential,electric,121.6303969410788
8784,residential,electric,221.33995732040717
8785,commercial,electric,1924.8882804150378
8786,residential,electric,180.5151100122376
8787,residential,electric,274.11906532493464
8788,residential,electric,239.29750735117997
8789,commercial,electric,2149.783020727324
8790,agriculture,electric,1777.8116473129403
8791,agriculture,electric,543.1272030760911
8792,industrial,electric,71733.60758060143
8793,residential,electric,104.70274938010817
8794,commercial,electric,3114.1857746458054
8795,other,electric,5549.172563090964
8796,residential,electric,132.68808199356576
8797,residential,electric,181.80857585585684
8798,agriculture,electric,364.6644380484292
8799,residential,electric,138.40283545066922
8800,residential,electric,204.28286643834005
8801,residential,electric,480.4153950772973
8802,commercial,electric,1303.2297824113386
8803,residential,electric,147.3760210556092
8804,residential,electric,247.32438408985752
8805,industrial,electric,57022.27520192962
8806,industrial,electric,31273.499292515553
8807,other,electric,7292.991942354648
8808,agriculture,electric,1363.199527625062
8809,residential,electric,193.26361987207983
8810,residential,electric,115.35481261296091
8811,residential,electric,146.50003733429378
8812,other,electric,3553.20324400736
8813,residential,electric,219.44174263962825
8814,residential,electric,181.04964902373598
8815,other,electric,4092.995422491622
8816,commercial,electric,584.025045267482
8817,residential,electric,205.62867806097154
8818,industrial,electric,34517.00915704221
8819,residential,electric,173.42576641198787
8820,residential,electric,110.03278786899068
8821,residential,electric,190.60344871307322
8822,commercial,electric,2197.475971862424
8823,other,electric,6010.522555644634
8824,industrial,electric,57794.51546784697
8825,residential,electric,128.72139685209947
8826,residential,electric,243.28913318477484
8827,commercial,electric,1471.891387030106
8828,residential,electric,229.7928984434378
8829,industrial,electric,18741.14315037332
8830,residential,electric,186.71068793146878
8831,residential,electric,302.72280245126103
8832,residential,electric,222.2911379274432
8833,residential,electric,156.8696723154647
8834,agriculture,electric,482.05936852075916
8835,residential,electric,322.65252602434975
8836,residential,electric,234.00456494308557
8837,residential,electric,244.0508021015491
8838,other,electric,7311.09200811926
8839,residential,electric,219.63276855978663
8840,commercial,electric,2469.085229609251
8841,residential,electric,191.85950571449115
8842,industrial,electric,8530.565796134917
8843,residential,electric,242.83131348266826
8844,residential,electric,129.4457359893236
8845,residential,electric,172.41882401153154
8846,commercial,electric,1544.9111306848756
8847,commercial,electric,822.3837007970587
8848,commercial,electric,1066.2755323782762
8849,residential,electric,141.5771626605513
8850,residential,electric,146.27540332768407
8851,commercial,electric,723.9243754096694
8852,residential,electric,131.50234079875597
8853,agriculture,electric,601.8577833741825
8854,commercial,electric,1451.8303919290518
8855,residential,electric,227.83809895673198
8856,commercial,electric,2037.8646343080031
8857,commercial,electric,1307.8926177361357
8858,commercial,electric,1905.3762287331124
8859,commercial,electric,1541.180269152685
8860,residential,electric,221.75492067787908
8861,commercial,electric,1028.4554795645495
8862,industrial,electric,21361.04006340321
8863,industrial,electric,47256.998619937825
8864,residential,electric,175.12891046307791
8865,industrial,electric,29788.017499737627
8866,residential,electric,121.50799334725893
8867,residential,electric,119.32906689620859
8868,commercial,electric,1223.5357000116444
8869,residential,electric,163.00305664883754
8870,residential,electric,199.11840447882952
8871,residential,electric,118.37376605254553
8872,residential,electric,152.48141916529718
8873,residential,electric,293.8783820628336
8874,residential,electric,176.83781996546526
8875,other,electric,4318.134071532708
8876,residential,electric,108.56258059517295
8877,residential,electric,169.3751039021761
8878,industrial,electric,86346.4184595316
8879,residential,electric,257.083422981755
8880,residential,electric,288.98165542071683
8881,residential,electric,137.68021350506206
8882,industrial,electric,73718.08878942777
8883,residential,electric,200.50469563086165
8884,residential,electric,138.77319244499517
8885,commercial,electric,1741.6670023929612
8886,other,electric,4258.419452215244
8887,commercial,electric,1810.3568591277317
8888,other,electric,4860.713344327149
8889,residential,electric,233.32750495369518
8890,agriculture,electric,674.5547519321631
8891,commercial,electric,1503.7038902185789
8892,residential,electric,259.74144148874717
8893,residential,electric,146.18605081323696
8894,residential,electric,226.71244949033283
8895,residential,electric,124.49424912820345
8896,residential,electric,236.23913287183998
8897,agriculture,electric,926.6324078921018
8898,residential,electric,147.98345176680988
8899,industrial,electric,46368.10769902422
8900,commercial,electric,1748.9906806562979
8901,residential,electric,278.01363667084644
8902,residential,electric,141.94051237057442
8903,residential,electric,226.31656199982098
8904,residential,electric,181.1279129809199
8905,commercial,electric,368.34553731189004
8906,residential,electric,234.47355563568914
8907,commercial,electric,1715.5387967222841
8908,commercial,electric,1706.4180230194581
8909,residential,electric,176.14281707857256
8910,residential,electric,120.22046461445726
8911,commercial,electric,1172.6938299560368
8912,residential,electric,195.40328527964033
8913,other,electric,3714.76215083998
8914,residential,electric,135.28387139066592
8915,commercial,electric,2254.1200872119207
8916,residential,electric,236.38609262937555
8917,other,electric,4056.4982352473885
8918,commercial,electric,1175.6361400063358
8919,residential,electric,78.75676270222162
8920,residential,electric,203.79726147273092
8921,residential,electric,103.72826973978638
8922,commercial,electric,1283.906632992052
8923,residential,electric,143.726296777022
8924,residential,electric,176.0062840164995
8925,residential,electric,141.16353965545537
8926,residential,electric,143.3321384428406
8927,residential,electric,131.51611985607417
8928,commercial,electric,1695.0587177920454
8929,residential,electric,143.710430557921
8930,residential,electric,164.57513157447374
8931,residential,electric,314.483733955536
8932,residential,electric,282.5153429757917
8933,residential,electric,227.347710101531
8934,residential,electric,294.19264678048626
8935,industrial,electric,52889.898678728874
8936,commercial,electric,1336.7031827519008
8937,other,electric,4404.140842320502
8938,commercial,electric,966.9991548028214
8939,residential,electric,231.96398704312554
8940,residential,electric,266.48015300329286
8941,commercial,electric,1352.4628753925267
8942,other,electric,4021.943344061299
8943,residential,electric,137.46151868499922
8944,residential,electric,138.75638993962565
8945,industrial,electric,19116.849256322726
8946,residential,electric,131.9461107857203
8947,industrial,electric,45520.31879531503
8948,residential,electric,72.80627860631456
8949,residential,electric,272.2894272662325
8950,residential,electric,239.8614139225032
8951,commercial,electric,1863.0322341423714
8952,industrial,electric,27471.84863462999
8953,residential,electric,121.84486733468606
8954,residential,electric,177.29140685104514
8955,commercial,electric,1393.0803197038686
8956,residential,electric,177.61330104896516
8957,residential,electric,162.69558081466076
8958,commercial,electric,1817.0920838958543
8959,residential,electric,158.35741982097704
8960,residential,electric,155.6890949314834
8961,residential,electric,179.08981811096749
8962,industrial,electric,19230.52068144442
8963,industrial,electric,26504.997079685298
8964,commercial,electric,1194.215558431393
8965,commercial,electric,1866.508702389546
8966,other,electric,5696.391400096566
8967,residential,electric,222.43128625815302
8968,residential,electric,120.60072909988891
8969,commercial,electric,698.546227463823
8970,residential,electric,138.58315908627873
8971,residential,electric,223.1033325878755
8972,commercial,electric,1900.3817754068696
8973,commercial,electric,1476.1765489785612
8974,commercial,electric,887.5954391089082
8975,residential,electric,270.8958418428003
8976,industrial,electric,96656.58019249969
8977,commercial,electric,1654.7221542261427
8978,residential,electric,153.17551796771644
8979,residential,electric,185.34805438355423
8980,residential,electric,180.85974772057318
8981,commercial,electric,2346.2888357998368
8982,agriculture,electric,416.9874507979719
8983,residential,electric,262.512717340974
8984,commercial,electric,1611.592054960126
8985,residential,electric,205.81472688404477
8986,residential,electric,183.86207405190112
8987,residential,electric,119.30240760789927
8988,residential,electric,213.34055611392864
8989,residential,electric,147.68484994814207
8990,commercial,electric,1434.2699010186695
8991,commercial,electric,682.463170908
8992,residential,electric,205.58185276956576
8993,other,electric,3726.444107908774
8994,commercial,electric,717.4631036825928
8995,industrial,electric,29939.09228834963
8996,commercial,electric,1065.5976440616807
8997,other,electric,8608.86649313317
8998,industrial,electric,53917.81438866647
8999,residential,electric,190.34061746048278
9000,agriculture,electric,574.4534220340785
9001,residential,electric,114.15211783369044
9002,commercial,electric,985.4155865088896
9003,residential,electric,305.6380493134277
9004,residential,electric,158.81003661103668
9005,residential,electric,90.18439470776735
9006,residential,electric,235.09224462878063
9007,commercial,electric,1621.1733604687417
9008,industrial,electric,40990.40975165117
9009,residential,electric,146.5420347924423
9010,residential,electric,199.81938785227365
9011,industrial,electric,85936.11556487261
9012,residential,electric,163.02674095341325
9013,residential,electric,260.86452911108887
9014,residential,electric,112.16090193708807
9015,commercial,electric,2416.790182685197
9016,commercial,electric,1847.12854574016
9017,residential,electric,181.6314653372767
9018,residential,electric,192.6038219834965
9019,industrial,electric,36190.119686407874
9020,commercial,electric,1436.7646574624102
9021,residential,electric,187.9905041048532
9022,residential,electric,189.37129811611942
9023,residential,electric,372.2957986428038
9024,commercial,electric,1628.6649312010154
9025,industrial,electric,39827.67384316133
9026,residential,electric,72.3059418012003
9027,industrial,electric,49401.160362839546
9028,residential,electric,277.2126911558848
9029,commercial,electric,1605.164691637922
9030,commercial,electric,1657.538898117915
9031,residential,electric,115.87387504739786
9032,other,electric,2198.6612562178334
9033,residential,electric,176.84770599435453
9034,residential,electric,191.35549463796266
9035,residential,electric,204.50069477305925
9036,residential,electric,107.60100755217026
9037,residential,electric,149.15447596254137
9038,residential,electric,105.02007625899103
9039,commercial,electric,1719.073522167215
9040,industrial,electric,31503.386160719165
9041,residential,electric,179.60140872965073
9042,agriculture,electric,803.0255947448072
9043,residential,electric,131.06973461594316
9044,residential,electric,125.11231654479909
9045,industrial,electric,9434.740236660937
9046,industrial,electric,21458.809861043217
9047,residential,electric,305.00544193065394
9048,residential,electric,308.455759859307
9049,residential,electric,195.62080768249956
9050,residential,electric,219.9293040288675
9051,residential,electric,252.3869124852287
9052,residential,electric,220.5574501710984
9053,residential,electric,159.41392921676555
9054,other,electric,4483.6840494935595
9055,residential,electric,135.4696308920851
9056,commercial,electric,1427.7015445275727
9057,residential,electric,156.35203719870734
9058,residential,electric,161.03504785401446
9059,industrial,electric,55481.68280820991
9060,industrial,electric,63624.28783404374
9061,residential,electric,194.90421333110274
9062,residential,electric,250.78221419499047
9063,commercial,electric,1890.6931065262315
9064,residential,electric,147.220621069209
9065,residential,electric,160.32711303782418
9066,industrial,electric,13842.880442058933
9067,residential,electric,150.83467530652794
9068,industrial,electric,15064.184589670691
9069,agriculture,electric,817.7387294119583
9070,commercial,electric,530.1467267008196
9071,commercial,electric,678.2158543573395
9072,residential,electric,161.31749709352073
9073,agriculture,electric,435.4958783077718
9074,residential,electric,197.23087449429323
9075,industrial,electric,63975.8536602478
9076,commercial,electric,1155.4452723705608
9077,other,electric,5714.4984277534495
9078,residential,electric,144.0056385932953
9079,residential,electric,205.23743454554887
9080,commercial,electric,1061.893444074376
9081,residential,electric,150.26473426607464
9082,residential,electric,242.27370438880143
9083,residential,electric,172.65479505364266
9084,residential,electric,326.99522332441785
9085,residential,electric,170.9039338076033
9086,commercial,electric,869.4737251468507
9087,residential,electric,130.96330658469137
9088,residential,electric,181.99841449748413
9089,residential,electric,196.804602373017
9090,commercial,electric,812.1605439033694
9091,agriculture,electric,589.728799001044
9092,agriculture,electric,414.7956701875974
9093,commercial,electric,2485.360222837625
9094,industrial,electric,41566.47348636621
9095,residential,electric,141.67429417348413
9096,residential,electric,131.35853137907878
9097,commercial,electric,864.9618822641669
9098,agriculture,electric,515.5642163055883
9099,residential,electric,110.00793712770566
9100,residential,electric,166.32151130434394
9101,residential,electric,109.79225749292826
9102,commercial,electric,1691.695439805436
9103,industrial,electric,33903.46719064804
9104,residential,electric,136.87807443365958
9105,industrial,electric,48228.220272572646
9106,commercial,electric,998.942411473058
9107,other,electric,5766.218573226341
9108,commercial,electric,946.9121663302516
9109,residential,electric,126.51480796378304
9110,commercial,electric,1679.8345065334195
9111,industrial,electric,29354.95313570151
9112,residential,electric,159.3383440638892
9113,residential,electric,136.37012592819354
9114,residential,electric,165.60302627761777
9115,commercial,electric,1820.4850872948439
9116,commercial,electric,1098.7405136524399
9117,industrial,electric,29143.586936235646
9118,commercial,electric,789.4310368336329
9119,residential,electric,221.9181307023466
9120,residential,electric,122.52013262469595
9121,residential,electric,226.45885581309295
9122,residential,electric,327.8508252154989
9123,residential,electric,215.75236888158628
9124,residential,electric,168.4381249038982
9125,industrial,electric,11752.03790919102
9126,residential,electric,214.63909966315381
9127,agriculture,electric,672.6036844800506
9128,other,electric,7203.720353995302
9129,residential,electric,197.05331537318648
9130,residential,electric,206.95405304521034
9131,residential,electric,172.93019433741546
9132,residential,electric,138.15682599656384
9133,residential,electric,171.83533916271458
9134,residential,electric,96.87881603766128
9135,residential,electric,111.3862955043046
9136,residential,electric,242.63632849962653
9137,residential,electric,213.45010641725742
9138,agriculture,electric,1019.2282048851857
9139,agriculture,electric,567.5905636557309
9140,residential,electric,192.6684817982136
9141,residential,electric,149.89086169938378
9142,residential,electric,151.16033458233034
9143,industrial,electric,68521.54027145467
9144,residential,electric,205.40085152564833
9145,residential,electric,204.67332143912733
9146,commercial,electric,1408.0363460724163
9147,commercial,electric,1144.2301566853564
9148,residential,electric,108.86436226911793
9149,commercial,electric,892.4109153557005
9150,other,electric,2264.5851004555684
9151,residential,electric,206.86953551409567
9152,industrial,electric,30172.370235498438
9153,industrial,electric,58570.42584342116
9154,industrial,electric,25362.67016734282
9155,residential,electric,153.38269160977066
9156,residential,electric,165.7143239801969
9157,residential,electric,207.61936119780066
9158,commercial,electric,2636.932517940008
9159,commercial,electric,2006.1776273395767
9160,industrial,electric,43151.64692043983
9161,commercial,electric,1284.1214978438713
9162,other,electric,3255.407199131102
9163,residential,electric,165.32143003442744
9164,industrial,electric,23028.1542292577
9165,residential,electric,203.4524845498819
9166,commercial,electric,967.0167453856384
9167,residential,electric,120.58622757348559
9168,residential,electric,256.7427732295561
9169,residential,electric,221.42795518617066
9170,residential,electric,196.7371434832565
9171,residential,electric,143.7062591764406
9172,residential,electric,194.01116280505846
9173,residential,electric,124.71735852712031
9174,residential,electric,117.56362984133406
9175,residential,electric,287.6786693981299
9176,industrial,electric,52429.78496309441
9177,residential,electric,357.04596992134225
9178,residential,electric,188.86120724534288
9179,residential,electric,149.77869865789123
9180,commercial,electric,1817.0353590272757
9181,commercial,electric,1518.666333345469
9182,residential,electric,150.88530946890654
9183,residential,electric,205.19725800109222
9184,agriculture,electric,480.2999889926459
9185,residential,electric,214.64411486457553
9186,residential,electric,153.77750556406923
9187,residential,electric,135.67983090740648
9188,residential,electric,187.27727886598092
9189,residential,electric,178.05494171310644
9190,residential,electric,222.90163070636356
9191,commercial,electric,1270.4351994624135
9192,residential,electric,236.8698291740171
9193,commercial,electric,1048.5690226347106
9194,residential,electric,148.14452267772737
9195,commercial,electric,3373.8555032592103
9196,agriculture,electric,690.9790212229912
9197,residential,electric,332.39818853200444
9198,commercial,electric,1111.6512829527794
9199,commercial,electric,1749.6280601144385
9200,residential,electric,226.31408224099664
9201,residential,electric,144.44820557351915
9202,residential,electric,167.44752988707071
9203,other,electric,4472.695021137027
9204,residential,electric,169.63872457258384
9205,residential,electric,158.6924938816415
9206,residential,electric,247.40787004472122
9207,residential,electric,263.4130231913908
9208,residential,electric,157.17400555827777
9209,residential,electric,158.37632330250148
9210,other,electric,5393.993226662588
9211,residential,electric,267.62951023901354
9212,industrial,electric,34578.81485034678
9213,residential,electric,109.89840430020118
9214,residential,electric,175.18412582476523
9215,commercial,electric,2122.5787442766423
9216,agriculture,electric,715.4807274006388
9217,commercial,electric,1448.2269278808362
9218,residential,electric,158.74543475203018
9219,commercial,electric,2168.229246584347
9220,residential,electric,178.69912480390866
9221,residential,electric,168.72721260340703
9222,commercial,electric,806.1564176810956
9223,residential,electric,218.1493208481454
9224,residential,electric,123.75105135234236
9225,residential,electric,159.22696895572085
9226,residential,electric,244.32352751535697
9227,residential,electric,125.93326183054413
9228,commercial,electric,698.2322243634864
9229,residential,electric,211.9679336957855
9230,other,electric,5053.416919435286
9231,residential,electric,355.96109784581637
9232,industrial,electric,94803.13160186936
9233,residential,electric,166.4701537668022
9234,industrial,electric,42207.42444880045
9235,industrial,electric,24542.14435160603
9236,industrial,electric,28384.277420657916
9237,commercial,electric,1625.0918905578844
9238,residential,electric,255.27776484342365
9239,agriculture,electric,419.5215391500437
9240,residential,electric,175.1348527429407
9241,residential,electric,197.1664324653415
9242,industrial,electric,18065.44657906548
9243,residential,electric,127.26886949403267
9244,agriculture,electric,565.8965952421122
9245,residential,electric,189.00954377628668
9246,commercial,electric,500.5792999896634
9247,residential,electric,155.6221026857335
9248,other,electric,5227.380700428604
9249,residential,electric,124.89293619534556
9250,residential,electric,134.7707522027118
9251,residential,electric,275.7519654925365
9252,industrial,electric,24892.76223668627
9253,residential,electric,144.9342097670045
9254,residential,electric,150.6605465888363
9255,residential,electric,185.12897966465977
9256,industrial,electric,34182.00681526271
9257,residential,electric,159.1826391296373
9258,residential,electric,133.26981595849395
9259,other,electric,6110.660268910792
9260,agriculture,electric,1769.1987481572244
9261,residential,electric,221.77114005535262
9262,residential,electric,139.12593500466488
9263,residential,electric,172.72081521388023
9264,industrial,electric,44112.821579413176
9265,residential,electric,219.7850196398818
9266,agriculture,electric,704.1827153649465
9267,commercial,electric,740.2934417692694
9268,commercial,electric,800.7240795411175
9269,residential,electric,185.644360136618
9270,residential,electric,178.3827163324433
9271,commercial,electric,1323.1475686324004
9272,residential,electric,81.3860906274261
9273,residential,electric,194.1220090701504
9274,residential,electric,131.45805720995583
9275,residential,electric,168.05207897292456
9276,agriculture,electric,378.67549123949743
9277,residential,electric,291.14667409349545
9278,commercial,electric,1019.5958741851351
9279,residential,electric,99.12174742027096
9280,residential,electric,289.0015331149233
9281,agriculture,electric,907.4321597487155
9282,residential,electric,256.63512129278934
9283,industrial,electric,23942.121484576353
9284,residential,electric,110.23964884318295
9285,commercial,electric,2807.958489167606
9286,residential,electric,410.00477569388664
9287,commercial,electric,1293.434404044435
9288,other,electric,4714.173775739879
9289,agriculture,electric,493.66112203688834
9290,other,electric,4858.738549969673
9291,agriculture,electric,532.4973677116933
9292,residential,electric,118.70407322233248
9293,residential,electric,119.63484606971328
9294,residential,electric,169.498680759108
9295,residential,electric,124.88937550771988
9296,residential,electric,87.05737382855037
9297,industrial,electric,62922.212072797985
9298,commercial,electric,1150.264346003915
9299,residential,electric,243.68829800852242
9300,residential,electric,130.4710886972525
9301,commercial,electric,1539.678497940111
9302,residential,electric,307.0722747586101
9303,agriculture,electric,363.63188598505525
9304,residential,electric,145.21974407503544
9305,residential,electric,315.6684212682314
9306,residential,electric,206.95306279626178
9307,residential,electric,245.05333900802214
9308,residential,electric,213.19640483234363
9309,agriculture,electric,1461.1553453382671
9310,agriculture,electric,706.4269804589817
9311,residential,electric,196.74406389848792
9312,agriculture,electric,1109.8981290608413
9313,residential,electric,144.12427314472995
9314,other,electric,6212.097588081128
9315,commercial,electric,1177.4972018452067
9316,agriculture,electric,1723.5129412371282
9317,residential,electric,104.24717211342643
9318,residential,electric,128.3718472498499
9319,other,electric,3834.275577805906
9320,residential,electric,207.14061330464506
9321,residential,electric,349.9854366147596
9322,residential,electric,231.60958760683934
9323,residential,electric,171.22955361803494
9324,agriculture,electric,607.4200708637395
9325,residential,electric,190.21815416331947
9326,residential,electric,144.4531678042968
9327,residential,electric,152.50854179544234
9328,residential,electric,193.33103282982717
9329,commercial,electric,2425.0104287551508
9330,residential,electric,161.65105394609546
9331,commercial,electric,757.1166848264229
9332,industrial,electric,45307.759594314484
9333,other,electric,5590.228145091018
9334,residential,electric,190.81275186344033
9335,commercial,electric,1267.808265624547
9336,other,electric,4258.998393117469
9337,industrial,electric,13822.025999877877
9338,agriculture,electric,868.241653492419
9339,commercial,electric,945.4243417296643
9340,agriculture,electric,912.6864843691334
9341,commercial,electric,806.9885382540691
9342,agriculture,electric,791.4518737700449
9343,commercial,electric,1594.34519851601
9344,industrial,electric,82676.83981043319
9345,commercial,electric,1097.957506949655
9346,commercial,electric,1157.958706032295
9347,other,electric,5856.392220378521
9348,residential,electric,147.86153818447113
9349,residential,electric,132.08606897537013
9350,residential,electric,96.49497358126366
9351,residential,electric,174.8401158507662
9352,residential,electric,185.25197724251316
9353,residential,electric,97.67153574962806
9354,agriculture,electric,545.2939892020381
9355,commercial,electric,1265.3488050496644
9356,residential,electric,151.90590179961404
9357,residential,electric,205.75013705322687
9358,commercial,electric,1774.4900691251157
9359,residential,electric,230.25322373824454
9360,residential,electric,230.24598904991612
9361,residential,electric,157.96553127028966
9362,residential,electric,132.0558625955262
9363,industrial,electric,10032.48459460671
9364,residential,electric,199.30437870974254
9365,residential,electric,182.9852182814175
9366,industrial,electric,41675.32263863082
9367,residential,electric,125.09968545729731
9368,residential,electric,159.95618683849264
9369,residential,electric,166.58965278482228
9370,residential,electric,133.52511271096674
9371,residential,electric,163.46785549130453
9372,residential,electric,178.173185000118
9373,residential,electric,162.00546364672024
9374,industrial,electric,25721.786102688104
9375,residential,electric,81.9743982730861
9376,residential,electric,100.51791978242363
9377,residential,electric,178.3683802556352
9378,residential,electric,148.66618366554465
9379,commercial,electric,1395.855219130869
9380,residential,electric,138.39421210709202
9381,industrial,electric,19658.853626259566
9382,residential,electric,131.82828339959073
9383,residential,electric,296.90667683870635
9384,other,electric,3471.642085464658
9385,residential,electric,148.91612508255523
9386,commercial,electric,1201.6046632895425
9387,residential,electric,188.64625061767197
9388,industrial,electric,21612.50520662272
9389,residential,electric,207.90643624415463
9390,commercial,electric,903.4614740670544
9391,residential,electric,273.42975833104305
9392,residential,electric,165.03002206583872
9393,residential,electric,144.4146006113327
9394,residential,electric,251.1737409696523
9395,residential,electric,146.39961139445438
9396,other,electric,3413.578452841645
9397,commercial,electric,2985.5775928356743
9398,industrial,electric,75621.78347679277
9399,industrial,electric,21833.34075291388
9400,residential,electric,252.04323401211684
9401,agriculture,electric,810.916773603969
9402,agriculture,electric,369.3888546098829
9403,residential,electric,154.97373446177443
9404,residential,electric,148.12980998250663
9405,residential,electric,170.38353683220103
9406,residential,electric,211.8440628590436
9407,agriculture,electric,568.910012775522
9408,commercial,electric,914.957642757109
9409,residential,electric,121.66830805243384
9410,industrial,electric,16642.776303528954
9411,residential,electric,136.3157795858479
9412,residential,electric,226.63712436826313
9413,commercial,electric,2124.998742506466
9414,agriculture,electric,752.436458958435
9415,commercial,electric,1897.9662552277807
9416,residential,electric,195.03686115796123
9417,commercial,electric,1448.4402542014816
9418,residential,electric,160.7655559827018
9419,commercial,electric,2653.6826949068754
9420,residential,electric,161.91666856310889
9421,industrial,electric,111676.99329161122
9422,residential,electric,173.0205679103409
9423,residential,electric,188.9021241066155
9424,residential,electric,187.57687058463085
9425,residential,electric,138.7654408696906
9426,commercial,electric,1108.2541768098592
9427,industrial,electric,17757.866009832658
9428,commercial,electric,1309.9600451234314
9429,residential,electric,188.6907663149765
9430,industrial,electric,136147.23348017607
9431,residential,electric,143.23377966189435
9432,residential,electric,144.56072950548295
9433,commercial,electric,1146.3015670220782
9434,other,electric,4726.212348166203
9435,residential,electric,179.24328515741934
9436,residential,electric,157.759910998091
9437,other,electric,5039.75177680623
9438,residential,electric,96.42751511791732
9439,residential,electric,226.88237477834534
9440,commercial,electric,1068.4802544592035
9441,commercial,electric,1120.6432213438925
9442,residential,electric,166.1455599804966
9443,commercial,electric,1410.4056532032268
9444,commercial,electric,1303.9261809048114
9445,residential,electric,261.2364537513219
9446,residential,electric,137.80668404241484
9447,commercial,electric,1351.0840650764708
9448,residential,electric,139.3927673883866
9449,residential,electric,135.6545175316511
9450,commercial,electric,1063.369815540747
9451,residential,electric,190.664721248432
9452,commercial,electric,1314.6543838809932
9453,other,electric,6962.693114386432
9454,residential,electric,132.9714017244666
9455,residential,electric,186.02374202943082
9456,commercial,electric,2432.7907926394037
9457,residential,electric,306.5355081041897
9458,residential,electric,218.62608270435945
9459,residential,electric,226.62801858947972
9460,residential,electric,177.54676281380293
9461,residential,electric,100.8983729480114
9462,residential,electric,191.08260517548783
9463,industrial,electric,21870.109851042023
9464,residential,electric,143.4879414703283
9465,residential,electric,210.7315592806199
9466,residential,electric,152.66675049274102
9467,industrial,electric,67350.9533223825
9468,commercial,electric,822.8985524055826
9469,residential,electric,140.73666607079102
9470,other,electric,4346.406719990198
9471,commercial,electric,3011.8941323813415
9472,residential,electric,217.59959869961824
9473,agriculture,electric,545.354197248209
9474,commercial,electric,2589.166559761009
9475,residential,electric,193.6438484219011
9476,residential,electric,132.50570537887887
9477,industrial,electric,55782.676176863635
9478,industrial,electric,85301.48211506646
9479,residential,electric,103.91776754226095
9480,residential,electric,244.65100516925756
9481,commercial,electric,577.8071547060156
9482,residential,electric,241.05863205227652
9483,residential,electric,141.27601258932305
9484,residential,electric,152.52030500469644
9485,residential,electric,184.26774456340772
9486,residential,electric,124.80866632697868
9487,residential,electric,229.3511015756901
9488,residential,electric,118.1502897170054
9489,residential,electric,103.93286092521616
9490,residential,electric,313.76621719476475
9491,industrial,electric,46750.65569549869
9492,residential,electric,310.3398524186962
9493,residential,electric,124.51417873556635
9494,residential,electric,163.88232495021987
9495,residential,electric,139.26955710217507
9496,residential,electric,173.82816455762577
9497,commercial,electric,1503.246368225693
9498,residential,electric,188.98354392410099
9499,commercial,electric,3019.072077609594
9500,residential,electric,207.14892628618634
9501,agriculture,electric,1130.475525375121
9502,residential,electric,123.02579321540499
9503,commercial,electric,1393.7800066885397
9504,agriculture,electric,475.7662638617128
9505,residential,electric,202.59227511036758
9506,residential,electric,169.42183227425798
9507,residential,electric,183.71136080455264
9508,residential,electric,255.6216733670379
9509,commercial,electric,1659.6954258974415
9510,commercial,electric,1390.785833663539
9511,residential,electric,125.3285987783963
